start_date,phase,status,trials
2024-03-04,PHASE1;PHASE2,RECRUITING,3
2015-05-04,,COMPLETED,11
2019-06-28,,WITHDRAWN,3
2016-07-01,PHASE3,COMPLETED,6
2025-03-04,EARLY_PHASE1,RECRUITING,1
2017-02-21,EARLY_PHASE1,COMPLETED,2
2016-06-22,,COMPLETED,11
2018-01-03,PHASE1,UNKNOWN,1
2024-01-19,,COMPLETED,12
2021-04-27,PHASE2;PHASE3,COMPLETED,1
2007-05-22,PHASE1,COMPLETED,1
2023-06-14,,UNKNOWN,5
2017-06-19,,COMPLETED,37
2021-07-15,,WITHDRAWN,3
2017-04-10,PHASE3,TERMINATED,2
2017-12-07,PHASE3,COMPLETED,10
2018-08-01,,RECRUITING,26
2009-10-28,PHASE3,COMPLETED,2
2021-10-20,PHASE3,COMPLETED,4
2021-12-10,,COMPLETED,34
2017-01-20,PHASE2,UNKNOWN,3
2023-09-01,PHASE2,UNKNOWN,2
2017-06-14,PHASE1,TERMINATED,1
2011-11-01,,COMPLETED,26
2022-05-03,,UNKNOWN,6
2017-10-25,,UNKNOWN,6
2017-02-01,,TERMINATED,11
2021-06-11,PHASE1,RECRUITING,1
2024-06-07,PHASE3,RECRUITING,3
2020-08-21,,RECRUITING,6
2018-01-01,PHASE1,COMPLETED,9
2008-07-03,,RECRUITING,1
2019-03-01,PHASE4,WITHDRAWN,3
2020-06-25,EARLY_PHASE1,TERMINATED,1
2020-07-29,,COMPLETED,16
2000-04-06,PHASE1,COMPLETED,1
2023-02-20,,RECRUITING,37
2018-02-27,,COMPLETED,25
2018-02-02,PHASE1,COMPLETED,4
2018-04-04,,COMPLETED,37
2022-04-25,PHASE2,ACTIVE_NOT_RECRUITING,3
2017-05-25,PHASE3,COMPLETED,6
2015-09-22,,RECRUITING,1
2022-06-06,EARLY_PHASE1,RECRUITING,1
2014-12-03,,COMPLETED,7
2019-08-02,PHASE2,COMPLETED,2
2023-12-22,,COMPLETED,7
2019-01-15,PHASE3,COMPLETED,6
2013-08-05,PHASE1,COMPLETED,3
2019-08-05,,UNKNOWN,10
2024-06-01,,ENROLLING_BY_INVITATION,26
2023-10-11,PHASE2;PHASE3,RECRUITING,1
2018-04-25,PHASE4,COMPLETED,1
2023-09-18,PHASE1,COMPLETED,4
2018-11-28,PHASE2,TERMINATED,1
2017-02-28,,COMPLETED,27
2024-08-30,,RECRUITING,25
2023-11-10,,NOT_YET_RECRUITING,12
2022-12-06,,ACTIVE_NOT_RECRUITING,6
2018-01-08,,RECRUITING,5
2005-05-11,PHASE1,COMPLETED,1
2015-03-05,PHASE2,COMPLETED,4
2025-05-28,,NOT_YET_RECRUITING,7
2021-01-14,PHASE1,COMPLETED,7
2018-07-20,,COMPLETED,30
2009-12-30,PHASE2,COMPLETED,2
2023-03-27,PHASE1;PHASE2,COMPLETED,2
2018-06-15,PHASE4,COMPLETED,2
2023-02-25,PHASE2,RECRUITING,1
2023-09-07,,ACTIVE_NOT_RECRUITING,6
2020-08-14,PHASE2,RECRUITING,2
2010-06-22,PHASE3,COMPLETED,3
2015-07-29,PHASE2,COMPLETED,5
2009-01-01,,WITHDRAWN,2
2024-05-05,,RECRUITING,17
2024-07-19,,COMPLETED,4
2009-08-20,PHASE2,COMPLETED,2
2018-12-26,PHASE4,COMPLETED,1
2004-05-10,,COMPLETED,1
2020-12-01,,WITHDRAWN,21
2022-10-01,PHASE2,RECRUITING,11
2021-11-13,,UNKNOWN,4
2018-08-24,PHASE1,ACTIVE_NOT_RECRUITING,1
2021-07-05,,RECRUITING,9
2017-04-20,EARLY_PHASE1,TERMINATED,1
2021-10-04,,UNKNOWN,20
2021-02-25,PHASE1,COMPLETED,6
2020-12-07,,COMPLETED,30
2017-07-18,PHASE3,COMPLETED,3
2018-02-21,,COMPLETED,27
2019-07-01,PHASE2;PHASE3,COMPLETED,3
2025-12-31,EARLY_PHASE1,NOT_YET_RECRUITING,1
2018-12-12,PHASE2,COMPLETED,6
2018-06-01,PHASE4,COMPLETED,18
2025-04-21,PHASE1,ACTIVE_NOT_RECRUITING,2
2017-02-09,PHASE4,UNKNOWN,1
2016-12-16,PHASE1;PHASE2,COMPLETED,2
2025-02-25,,COMPLETED,8
2025-03-04,PHASE4,RECRUITING,3
2020-08-12,,COMPLETED,29
2022-01-23,,COMPLETED,5
2022-09-22,PHASE2,COMPLETED,3
2016-02-22,PHASE3,COMPLETED,5
2018-02-17,PHASE1,COMPLETED,1
2019-10-01,PHASE1,UNKNOWN,6
2025-05-01,PHASE1;PHASE2,NOT_YET_RECRUITING,8
2021-10-01,PHASE2,RECRUITING,7
2014-11-12,PHASE2,COMPLETED,4
2022-01-24,PHASE2,RECRUITING,2
2019-04-10,PHASE1,COMPLETED,5
2025-02-24,PHASE2,RECRUITING,5
2018-02-28,,RECRUITING,4
2019-07-05,,COMPLETED,24
2024-12-31,PHASE3,RECRUITING,1
2016-02-03,PHASE3,TERMINATED,1
2024-01-19,PHASE4,SUSPENDED,1
2019-07-01,PHASE4,COMPLETED,15
2015-12-31,PHASE4,UNKNOWN,1
2019-06-08,,COMPLETED,5
2017-06-11,,UNKNOWN,3
2021-04-28,PHASE1,UNKNOWN,1
2019-03-15,,RECRUITING,3
2023-02-23,,COMPLETED,27
2023-01-01,,ACTIVE_NOT_RECRUITING,75
2022-03-21,PHASE1;PHASE2,COMPLETED,2
2018-09-01,PHASE4,ACTIVE_NOT_RECRUITING,2
2018-12-18,PHASE1,COMPLETED,7
2014-09-23,PHASE2,COMPLETED,4
2020-12-18,,COMPLETED,26
2020-02-28,,COMPLETED,36
2011-08-08,PHASE3,COMPLETED,1
2022-02-28,PHASE2,TERMINATED,2
2024-08-01,EARLY_PHASE1,RECRUITING,8
2012-10-05,,COMPLETED,2
2016-04-13,PHASE2,COMPLETED,5
2018-08-28,PHASE2,COMPLETED,4
2016-12-19,,COMPLETED,22
2023-04-25,PHASE3,ACTIVE_NOT_RECRUITING,3
2021-03-02,PHASE2,UNKNOWN,1
2025-02-15,PHASE2,NOT_YET_RECRUITING,4
2021-05-01,,ENROLLING_BY_INVITATION,5
2023-02-15,PHASE4,COMPLETED,3
2023-05-13,,RECRUITING,2
2023-10-03,PHASE2,RECRUITING,5
2018-03-23,PHASE4,ENROLLING_BY_INVITATION,1
2017-11-02,,RECRUITING,3
2014-09-05,PHASE1,COMPLETED,3
2021-06-04,,SUSPENDED,2
2022-09-26,PHASE1;PHASE2,RECRUITING,1
2019-01-01,,RECRUITING,66
2017-07-31,PHASE2,COMPLETED,9
2022-08-09,,ACTIVE_NOT_RECRUITING,2
2023-04-01,PHASE1,COMPLETED,4
2018-12-20,PHASE2;PHASE3,UNKNOWN,1
2021-02-15,PHASE4,COMPLETED,5
2014-08-21,PHASE3,COMPLETED,1
2024-06-24,,COMPLETED,10
2018-07-24,PHASE1,WITHDRAWN,1
2017-09-10,PHASE4,TERMINATED,1
2023-08-28,PHASE3,RECRUITING,1
2019-10-08,PHASE4,COMPLETED,2
2018-10-08,,UNKNOWN,13
2017-09-28,,UNKNOWN,7
2011-03-17,PHASE1,COMPLETED,1
2020-10-21,PHASE3,WITHDRAWN,1
2024-07-16,PHASE2,RECRUITING,10
2015-03-05,,COMPLETED,8
2017-03-07,,COMPLETED,27
2020-04-27,,UNKNOWN,16
2021-04-26,PHASE1;PHASE2,COMPLETED,1
2017-06-26,PHASE2,ACTIVE_NOT_RECRUITING,3
2016-11-20,,COMPLETED,8
2017-03-16,PHASE2,TERMINATED,1
2018-12-20,,COMPLETED,41
2015-01-01,EARLY_PHASE1,COMPLETED,3
2020-05-14,PHASE4,RECRUITING,2
2021-04-12,,UNKNOWN,18
2017-04-19,EARLY_PHASE1,COMPLETED,1
2021-05-18,PHASE2,COMPLETED,3
2022-10-01,PHASE3,RECRUITING,5
2023-05-30,,RECRUITING,28
2022-02-09,,RECRUITING,12
2013-02-05,PHASE4,COMPLETED,1
2017-02-01,PHASE1;PHASE2,COMPLETED,5
2021-09-03,,COMPLETED,22
2013-04-05,,COMPLETED,2
2009-12-18,,TERMINATED,1
2017-04-01,PHASE1,COMPLETED,7
2015-07-01,PHASE2;PHASE3,UNKNOWN,1
2022-12-15,PHASE2;PHASE3,COMPLETED,1
2024-08-05,,RECRUITING,38
2024-10-09,PHASE2,ENROLLING_BY_INVITATION,1
2005-08-08,,COMPLETED,1
2016-11-18,,COMPLETED,14
2023-04-14,,COMPLETED,12
2021-11-01,,TERMINATED,5
2018-12-19,PHASE2,ACTIVE_NOT_RECRUITING,3
2011-12-19,PHASE3,COMPLETED,1
2024-05-27,,COMPLETED,9
2020-01-27,,UNKNOWN,15
2023-09-28,PHASE1;PHASE2,RECRUITING,5
2017-08-24,PHASE3,COMPLETED,2
2020-06-12,,TERMINATED,4
2022-11-24,PHASE2,COMPLETED,2
2022-05-24,PHASE1,TERMINATED,1
2022-02-22,,ACTIVE_NOT_RECRUITING,3
2021-12-24,PHASE2,TERMINATED,1
2002-01-11,,COMPLETED,1
2019-05-29,,RECRUITING,3
2017-05-01,,WITHDRAWN,15
2022-01-01,,NOT_YET_RECRUITING,17
2022-05-06,,SUSPENDED,1
2017-07-01,PHASE4,UNKNOWN,11
2018-06-01,PHASE2,UNKNOWN,18
2018-07-09,,RECRUITING,2
2023-11-11,,COMPLETED,9
2021-04-30,,COMPLETED,50
2017-07-13,,ACTIVE_NOT_RECRUITING,1
2019-03-11,PHASE2,ACTIVE_NOT_RECRUITING,2
2021-03-05,,TERMINATED,4
2017-07-08,,COMPLETED,6
2022-01-27,,UNKNOWN,7
2016-03-20,,UNKNOWN,1
2018-06-13,PHASE2,COMPLETED,6
2023-08-30,PHASE2,TERMINATED,1
2021-01-24,,RECRUITING,1
2020-02-07,,UNKNOWN,8
2017-11-02,PHASE4,UNKNOWN,1
2022-06-02,PHASE2,ACTIVE_NOT_RECRUITING,4
2016-09-01,,RECRUITING,7
2021-03-01,,ACTIVE_NOT_RECRUITING,26
2017-08-29,,UNKNOWN,6
2023-12-06,,COMPLETED,14
2022-06-07,PHASE1,COMPLETED,7
2023-04-25,,ENROLLING_BY_INVITATION,3
2022-04-25,,ACTIVE_NOT_RECRUITING,8
2023-06-06,,UNKNOWN,6
2022-06-11,,COMPLETED,4
2020-02-18,,UNKNOWN,11
2020-12-25,PHASE4,UNKNOWN,1
2014-03-12,,COMPLETED,7
2015-04-30,PHASE2,TERMINATED,2
2024-11-24,,RECRUITING,7
2023-05-31,,RECRUITING,35
2020-05-18,,COMPLETED,33
2019-11-20,PHASE1,COMPLETED,7
2018-07-03,PHASE1;PHASE2,COMPLETED,2
2023-01-27,,COMPLETED,17
2020-04-15,,COMPLETED,43
2019-05-14,,COMPLETED,26
2016-01-21,,COMPLETED,8
2020-11-16,,COMPLETED,49
2024-09-30,PHASE2,NOT_YET_RECRUITING,11
2024-12-04,,RECRUITING,34
2024-06-06,,COMPLETED,13
2022-10-01,EARLY_PHASE1,ACTIVE_NOT_RECRUITING,1
2021-01-19,,COMPLETED,25
2022-08-17,,ENROLLING_BY_INVITATION,2
2024-06-17,PHASE2,NOT_YET_RECRUITING,2
2013-08-09,PHASE3,COMPLETED,1
2018-10-15,PHASE3,TERMINATED,3
2018-03-08,,UNKNOWN,8
2016-03-03,,UNKNOWN,1
2025-06-30,PHASE1,RECRUITING,7
2015-12-31,PHASE1,COMPLETED,3
2013-01-09,,COMPLETED,7
2024-10-25,,RECRUITING,25
2014-09-16,PHASE1,COMPLETED,3
2023-07-04,,COMPLETED,7
2017-10-22,PHASE1,COMPLETED,1
2022-02-21,PHASE2,COMPLETED,3
2020-04-27,PHASE3,COMPLETED,1
2023-11-22,PHASE4,RECRUITING,1
2016-01-25,PHASE4,COMPLETED,2
2021-06-23,,ACTIVE_NOT_RECRUITING,6
2022-04-13,,ACTIVE_NOT_RECRUITING,3
2022-11-25,,COMPLETED,23
2018-07-13,PHASE2,COMPLETED,6
2017-06-06,,COMPLETED,33
2024-05-30,PHASE2,NOT_YET_RECRUITING,3
2024-12-18,,RECRUITING,24
2019-02-01,,RECRUITING,23
2008-03-01,,COMPLETED,6
2017-02-28,,TERMINATED,3
2024-08-14,,RECRUITING,24
2023-10-15,,NOT_YET_RECRUITING,12
2020-05-15,PHASE1;PHASE2,ACTIVE_NOT_RECRUITING,1
2023-06-13,,RECRUITING,22
2023-05-30,,UNKNOWN,15
2018-09-06,PHASE3,COMPLETED,2
2023-05-25,,ACTIVE_NOT_RECRUITING,7
2022-10-31,PHASE3,TERMINATED,1
2018-08-03,PHASE1;PHASE2,COMPLETED,1
2018-03-08,,COMPLETED,25
2020-10-21,PHASE1;PHASE2,COMPLETED,1
2025-08-09,,NOT_YET_RECRUITING,2
2019-03-28,,TERMINATED,2
2018-07-22,,COMPLETED,3
2017-08-08,,ENROLLING_BY_INVITATION,1
2024-11-21,PHASE1,RECRUITING,10
2021-12-27,,TERMINATED,4
2022-02-15,PHASE3,COMPLETED,4
2015-09-29,PHASE3,COMPLETED,6
2025-11-25,,RECRUITING,2
2021-11-09,PHASE1,COMPLETED,6
2025-01-01,PHASE3,RECRUITING,11
2007-01-03,PHASE3,COMPLETED,1
2025-03-10,PHASE2,RECRUITING,11
2008-05-20,,COMPLETED,4
2023-10-20,,ENROLLING_BY_INVITATION,2
2025-05-05,PHASE1,RECRUITING,4
2019-04-23,PHASE1;PHASE2,UNKNOWN,1
2023-01-12,,RECRUITING,18
2018-08-21,PHASE3,UNKNOWN,1
2024-07-14,,RECRUITING,6
2021-04-15,PHASE1,TERMINATED,1
2016-11-01,PHASE2,COMPLETED,9
2025-02-22,,NOT_YET_RECRUITING,4
2021-12-22,PHASE2;PHASE3,ACTIVE_NOT_RECRUITING,1
2019-03-01,,RECRUITING,25
2020-10-27,PHASE2,COMPLETED,3
2027-02-01,PHASE2,WITHDRAWN,1
2021-03-02,,COMPLETED,31
2020-02-12,,TERMINATED,4
2017-11-03,,TERMINATED,3
2009-12-12,PHASE1,COMPLETED,1
2019-06-12,PHASE1,UNKNOWN,1
2013-10-18,PHASE1,COMPLETED,1
2025-05-01,PHASE2,RECRUITING,22
2013-03-15,,COMPLETED,4
2020-02-26,,ACTIVE_NOT_RECRUITING,5
2024-09-11,,ACTIVE_NOT_RECRUITING,3
2021-09-10,,NOT_YET_RECRUITING,1
2020-09-21,PHASE4,COMPLETED,2
2017-07-17,,COMPLETED,33
2018-05-30,,COMPLETED,37
2023-10-23,,RECRUITING,40
2025-01-13,,ENROLLING_BY_INVITATION,4
2023-12-20,PHASE3,ACTIVE_NOT_RECRUITING,1
2023-10-18,,ENROLLING_BY_INVITATION,2
2024-12-01,,SUSPENDED,1
2021-01-27,PHASE2,RECRUITING,1
2017-04-04,PHASE2,TERMINATED,1
2023-12-13,,COMPLETED,21
2025-01-01,PHASE1;PHASE2,NOT_YET_RECRUITING,9
2022-09-30,,TERMINATED,3
2011-01-13,,COMPLETED,1
2016-10-01,,ACTIVE_NOT_RECRUITING,6
2021-12-16,PHASE1,COMPLETED,9
2020-09-19,,RECRUITING,2
2025-08-25,,NOT_YET_RECRUITING,50
2017-10-22,,COMPLETED,5
2022-10-23,,RECRUITING,4
2018-11-01,PHASE2,TERMINATED,4
2021-09-30,PHASE2,UNKNOWN,5
2019-03-03,,RECRUITING,2
2020-01-23,PHASE2;PHASE3,COMPLETED,1
2012-05-02,,COMPLETED,4
2012-08-24,PHASE3,COMPLETED,3
2022-03-03,,TERMINATED,3
2023-11-14,PHASE1,RECRUITING,2
2017-04-24,PHASE1,TERMINATED,2
2021-03-01,PHASE4,ACTIVE_NOT_RECRUITING,3
2009-02-01,PHASE4,COMPLETED,2
2018-12-14,PHASE1,TERMINATED,2
2021-10-25,PHASE3,ACTIVE_NOT_RECRUITING,2
2024-07-11,PHASE1;PHASE2,RECRUITING,3
2024-12-12,PHASE2,RECRUITING,9
2021-11-17,PHASE3,COMPLETED,1
2016-11-01,PHASE4,COMPLETED,8
2019-05-23,,UNKNOWN,8
2020-10-15,PHASE2,WITHDRAWN,1
2022-10-05,PHASE1,COMPLETED,4
2018-03-06,PHASE1;PHASE2,COMPLETED,1
2021-02-22,,COMPLETED,53
2021-06-22,PHASE2,COMPLETED,5
2023-09-10,PHASE2,ACTIVE_NOT_RECRUITING,1
2019-07-20,PHASE1,UNKNOWN,1
2024-12-30,PHASE2,RECRUITING,9
2016-09-22,,COMPLETED,12
2021-12-03,,COMPLETED,20
2021-07-19,,TERMINATED,1
2017-04-18,,UNKNOWN,11
2025-06-04,PHASE2,RECRUITING,4
2020-11-04,PHASE4,COMPLETED,2
2018-08-20,PHASE2,COMPLETED,4
2023-07-10,,ACTIVE_NOT_RECRUITING,10
2024-03-30,,NOT_YET_RECRUITING,17
2020-09-16,PHASE2,TERMINATED,2
2024-05-22,PHASE1,RECRUITING,4
2023-01-16,,COMPLETED,28
2022-08-09,,UNKNOWN,2
2017-06-12,,UNKNOWN,9
2021-12-07,,TERMINATED,7
2017-06-22,,COMPLETED,19
2024-07-23,,RECRUITING,32
2019-05-07,PHASE1,ACTIVE_NOT_RECRUITING,1
2024-09-20,,NOT_YET_RECRUITING,17
2024-08-22,PHASE2,RECRUITING,7
2016-03-04,,COMPLETED,11
2024-08-15,,ACTIVE_NOT_RECRUITING,12
2014-05-13,PHASE1,COMPLETED,2
2019-05-22,,RECRUITING,3
2019-06-01,EARLY_PHASE1,TERMINATED,2
2020-12-08,PHASE1;PHASE2,RECRUITING,3
2025-05-19,PHASE3,RECRUITING,8
2018-11-02,,COMPLETED,28
2017-06-29,PHASE1;PHASE2,TERMINATED,2
2018-01-11,PHASE2,COMPLETED,2
2023-01-01,,WITHDRAWN,34
2024-01-10,,TERMINATED,2
2018-12-10,,COMPLETED,47
2023-09-15,,ENROLLING_BY_INVITATION,4
2017-01-20,PHASE4,COMPLETED,4
2019-07-02,PHASE2,UNKNOWN,1
2020-04-30,,COMPLETED,29
2019-11-25,PHASE4,RECRUITING,1
2018-10-18,PHASE4,COMPLETED,4
2023-11-01,PHASE2,NOT_YET_RECRUITING,6
2019-10-31,PHASE1;PHASE2,COMPLETED,1
2022-08-20,,COMPLETED,15
2016-01-05,,COMPLETED,18
2023-01-25,PHASE1,RECRUITING,2
2020-05-21,EARLY_PHASE1,COMPLETED,1
2025-01-07,,COMPLETED,9
2021-05-26,,UNKNOWN,9
2017-01-24,,COMPLETED,16
2025-07-01,PHASE2,RECRUITING,13
2020-10-13,PHASE4,COMPLETED,4
2021-03-29,,UNKNOWN,15
2021-11-24,,ENROLLING_BY_INVITATION,1
2022-04-27,,WITHDRAWN,1
2024-11-14,EARLY_PHASE1,RECRUITING,1
2021-10-06,PHASE3,COMPLETED,4
2019-03-29,,UNKNOWN,9
2023-05-11,PHASE1,RECRUITING,1
2021-06-14,PHASE3,COMPLETED,4
2021-11-16,PHASE1,COMPLETED,8
2024-06-14,PHASE2,TERMINATED,1
2021-08-10,,ACTIVE_NOT_RECRUITING,6
2017-03-01,,WITHDRAWN,4
2022-07-02,,UNKNOWN,2
2003-12-09,PHASE2,COMPLETED,1
2000-01-01,,UNKNOWN,9
2017-06-21,PHASE1,ACTIVE_NOT_RECRUITING,2
2021-11-23,,RECRUITING,8
2019-06-01,,ACTIVE_NOT_RECRUITING,10
2004-08-20,PHASE1,COMPLETED,1
2018-05-24,PHASE1,TERMINATED,3
2022-05-02,PHASE1,WITHDRAWN,1
2020-10-01,,WITHDRAWN,12
2021-08-04,,UNKNOWN,10
2023-03-25,,RECRUITING,10
2021-01-28,PHASE1,COMPLETED,3
2022-12-30,,COMPLETED,15
2016-08-02,PHASE3,UNKNOWN,1
2021-11-19,,RECRUITING,5
2024-02-16,PHASE2,RECRUITING,8
2008-01-03,,COMPLETED,3
2023-03-21,,RECRUITING,25
2022-08-19,PHASE1,RECRUITING,1
2020-08-25,PHASE2,RECRUITING,5
2022-02-08,,ACTIVE_NOT_RECRUITING,4
2025-09-03,PHASE3,NOT_YET_RECRUITING,1
2019-10-15,PHASE1,UNKNOWN,1
2009-02-04,PHASE2,COMPLETED,2
2016-08-29,,COMPLETED,16
2015-02-25,,COMPLETED,9
2014-03-19,,TERMINATED,1
2024-03-21,,RECRUITING,27
2023-02-13,PHASE4,RECRUITING,1
2021-07-04,,WITHDRAWN,2
2022-11-17,,RECRUITING,10
2003-01-31,,COMPLETED,3
2017-07-31,,UNKNOWN,8
2018-04-01,,TERMINATED,11
2018-11-08,PHASE1,COMPLETED,4
2023-08-27,PHASE3,RECRUITING,1
2020-09-22,PHASE1,TERMINATED,2
2020-12-28,PHASE2,COMPLETED,3
2020-04-15,,TERMINATED,2
2022-02-24,PHASE2,RECRUITING,4
2013-12-04,,COMPLETED,3
2019-10-09,PHASE2,RECRUITING,2
2005-12-12,PHASE1,COMPLETED,1
2025-05-29,PHASE1,RECRUITING,5
2018-01-15,PHASE4,COMPLETED,7
2017-04-01,PHASE2,WITHDRAWN,4
2020-01-01,PHASE4,COMPLETED,21
2009-11-23,,COMPLETED,1
2022-10-07,,COMPLETED,25
2024-08-17,,COMPLETED,1
2023-02-25,,UNKNOWN,7
2026-07-01,PHASE1,NOT_YET_RECRUITING,2
2019-02-12,PHASE1,COMPLETED,8
2023-03-21,PHASE3,RECRUITING,5
2025-06-23,,COMPLETED,5
2012-03-27,PHASE1;PHASE2,TERMINATED,1
2020-02-27,PHASE1,COMPLETED,4
2024-11-11,PHASE4,RECRUITING,4
2017-07-25,,UNKNOWN,12
2018-12-18,PHASE3,ACTIVE_NOT_RECRUITING,3
2019-11-22,,WITHDRAWN,3
2022-01-18,,RECRUITING,11
2022-05-26,,RECRUITING,14
2025-01-20,PHASE1;PHASE2,RECRUITING,4
2018-10-01,PHASE2,TERMINATED,5
1995-10-10,,COMPLETED,1
2016-09-06,PHASE3,COMPLETED,2
2017-05-01,PHASE4,WITHDRAWN,5
2022-06-09,PHASE1,RECRUITING,2
2016-01-14,PHASE3,TERMINATED,1
2022-03-01,PHASE2,NOT_YET_RECRUITING,2
2019-02-14,,UNKNOWN,8
2019-07-26,,RECRUITING,2
2018-01-25,PHASE2,COMPLETED,7
2021-04-21,,RECRUITING,14
2019-10-30,PHASE3,COMPLETED,7
2025-06-10,,NOT_YET_RECRUITING,31
2022-01-26,PHASE4,UNKNOWN,2
2025-06-16,PHASE4,RECRUITING,3
2021-01-14,,UNKNOWN,15
2016-09-01,,ACTIVE_NOT_RECRUITING,8
2020-05-12,PHASE2,COMPLETED,1
2013-10-01,PHASE1,COMPLETED,7
2023-06-13,,TERMINATED,1
2023-05-15,PHASE2,RECRUITING,6
2017-03-30,,TERMINATED,4
2023-07-16,,ACTIVE_NOT_RECRUITING,1
2023-02-22,PHASE2,TERMINATED,3
2023-08-31,PHASE2,RECRUITING,6
2024-12-28,PHASE4,WITHDRAWN,1
2010-08-25,PHASE1,COMPLETED,1
2016-02-01,PHASE4,TERMINATED,4
2010-03-13,PHASE1,COMPLETED,1
2023-05-01,,ACTIVE_NOT_RECRUITING,38
2018-01-17,,ACTIVE_NOT_RECRUITING,2
2018-01-01,PHASE2;PHASE3,COMPLETED,9
2016-11-11,,COMPLETED,15
2026-01-01,,RECRUITING,1
2021-10-03,,UNKNOWN,7
2022-03-09,PHASE2,WITHDRAWN,1
2010-04-05,PHASE1,COMPLETED,2
2022-03-23,PHASE1,UNKNOWN,3
2018-04-26,,UNKNOWN,7
2023-07-17,,RECRUITING,26
2018-12-20,,NOT_YET_RECRUITING,1
2023-06-10,,COMPLETED,22
2018-03-06,PHASE1,COMPLETED,7
2018-07-24,,COMPLETED,21
2024-12-04,PHASE2,NOT_YET_RECRUITING,1
2021-08-20,PHASE4,COMPLETED,2
2021-07-30,PHASE2,UNKNOWN,2
2022-11-04,,UNKNOWN,10
2020-11-13,PHASE1,COMPLETED,5
2024-11-18,PHASE2,COMPLETED,1
2019-05-15,PHASE4,COMPLETED,3
2013-03-20,,TERMINATED,2
2017-12-01,EARLY_PHASE1,TERMINATED,1
2015-08-01,,TERMINATED,3
2018-12-27,PHASE2,ACTIVE_NOT_RECRUITING,1
2020-01-22,EARLY_PHASE1,COMPLETED,3
2023-03-20,PHASE1;PHASE2,COMPLETED,1
2020-10-02,PHASE3,ACTIVE_NOT_RECRUITING,3
2019-10-09,,UNKNOWN,11
2020-06-18,,UNKNOWN,11
2020-01-29,,RECRUITING,5
2015-05-22,PHASE1;PHASE2,COMPLETED,1
2024-05-06,EARLY_PHASE1,RECRUITING,2
2025-03-28,,ACTIVE_NOT_RECRUITING,3
2018-05-09,,COMPLETED,25
2024-11-21,PHASE3,TERMINATED,1
2022-01-15,,UNKNOWN,28
2022-01-17,,ACTIVE_NOT_RECRUITING,4
2011-02-04,,COMPLETED,3
2023-11-13,,RECRUITING,36
2013-10-31,PHASE2,COMPLETED,6
2023-08-01,PHASE2,RECRUITING,20
2024-01-30,PHASE3,RECRUITING,5
2022-10-18,PHASE2,TERMINATED,2
2019-02-11,,TERMINATED,5
2006-11-16,,COMPLETED,3
2018-09-11,,UNKNOWN,10
2017-12-15,,UNKNOWN,22
2014-06-15,,COMPLETED,7
2016-12-19,PHASE3,COMPLETED,1
2023-03-21,,ACTIVE_NOT_RECRUITING,5
2016-01-20,,UNKNOWN,2
2018-01-01,PHASE3,COMPLETED,11
2023-06-30,,UNKNOWN,25
2014-07-16,,COMPLETED,8
2024-05-10,PHASE1;PHASE2,RECRUITING,3
2017-08-15,PHASE1;PHASE2,TERMINATED,1
2008-07-16,,COMPLETED,2
2025-03-31,PHASE2,RECRUITING,11
2010-07-01,PHASE3,COMPLETED,2
2014-04-08,PHASE2;PHASE3,COMPLETED,1
2022-09-26,PHASE2,TERMINATED,2
2023-10-19,,ACTIVE_NOT_RECRUITING,5
2022-11-01,PHASE4,UNKNOWN,9
2014-10-27,,TERMINATED,1
2012-09-25,PHASE2,COMPLETED,2
2018-07-18,,TERMINATED,4
2017-09-11,PHASE4,COMPLETED,5
2022-12-06,PHASE1,TERMINATED,2
2017-10-20,PHASE4,COMPLETED,5
2015-02-23,,COMPLETED,7
2018-03-24,,COMPLETED,6
2024-11-26,,ACTIVE_NOT_RECRUITING,2
2022-11-01,,TERMINATED,7
2000-06-07,PHASE2,COMPLETED,2
2023-07-10,,RECRUITING,34
2021-11-19,,UNKNOWN,8
2019-08-08,,SUSPENDED,1
2023-03-14,,ACTIVE_NOT_RECRUITING,6
2022-04-13,PHASE1;PHASE2,TERMINATED,1
2017-10-20,PHASE2,UNKNOWN,1
2021-06-11,PHASE2,COMPLETED,6
2019-05-02,PHASE3,COMPLETED,6
2015-10-06,,COMPLETED,11
2016-12-05,PHASE4,COMPLETED,2
2025-07-28,PHASE3,NOT_YET_RECRUITING,2
2018-08-07,PHASE4,COMPLETED,3
2023-04-05,PHASE1,COMPLETED,4
2021-06-26,,COMPLETED,9
2022-04-27,PHASE3,TERMINATED,2
2020-12-17,,UNKNOWN,10
2025-01-16,PHASE1,NOT_YET_RECRUITING,1
2021-06-29,PHASE3,TERMINATED,2
2003-01-15,,ACTIVE_NOT_RECRUITING,1
2022-12-10,,COMPLETED,15
2016-06-21,,COMPLETED,9
2016-11-21,,UNKNOWN,3
2017-06-20,PHASE1;PHASE2,COMPLETED,2
2021-07-08,PHASE1,COMPLETED,9
2018-03-15,PHASE1,COMPLETED,8
2025-06-01,,ENROLLING_BY_INVITATION,22
2023-11-06,PHASE4,RECRUITING,4
2020-11-24,,UNKNOWN,4
2021-12-14,,UNKNOWN,9
1988-12-19,,RECRUITING,1
2021-08-02,,UNKNOWN,10
2024-07-01,,WITHDRAWN,10
2024-03-01,,ENROLLING_BY_INVITATION,28
2003-03-20,,COMPLETED,3
2024-03-20,PHASE2,COMPLETED,1
2022-06-12,,COMPLETED,8
